id,page,category,jp,kana,pos,km,example_jp,example_km
d28_41,28,grammar,〜禁止,,វេយ្យាករណ៍,ត្រូវបានហាមឃាត់... (ទម្រង់អកម្ម),,
d28_42,28,grammar,〜おそれもあります,,វេយ្យាករណ៍,ប្រឈមនឹងហានិភ័យ... / ខ្លាចក្រែងតែ... (ប្រើសម្រាប់ព្រមានពីគ្រោះថ្នាក់),,
d28_43,28,grammar,〜避,,វេយ្យាករណ៍,សូមជៀសវាង... (ទម្រង់ណែនាំឱ្យចៀសវាងសកម្មភាពណាមួយ),,
d28_44,28,grammar,〜ておく,,វេយ្យាករណ៍,សូមធ្វើ...ទុកជាមុន (ទម្រង់ណែនាំឱ្យរៀបចំទុកមុន ដូចជា 電源を切っておく),,
d29_01,29,vocab,歩行者,ほこうしゃ,,អ្នកថ្មើរជើង,,
d29_02,29,vocab,保護,ほご,,ការការពារ / ការថែរក្សា,,
d29_03,29,vocab,安全,あんぜん,,សុវត្ថិភាព,,
d29_04,29,vocab,間隔,かんかく,,គម្លាត / ចន្លោះ,,
d29_05,29,vocab,自転車,じてんしゃ,,កង់,,
d29_06,29,vocab,接触,せっしょく,,ការប៉ះទង្គិច / ការប៉ះគ្នា,,
d29_07,29,vocab,重大,じゅうだい,,ធ្ងន់ធ្ងរ,,
d29_08,29,vocab,人身事故,じんしんじこ,,គ្រោះថ្នាក់ចរាចរណ៍ដែលមានមនុស្សរងគ្រោះ,,
d29_09,29,vocab,側方,そくほう,,ផ្នែកចំហៀង / ចំហៀង,,
d29_10,29,vocab,通る,とおる,,ឆ្លងកាត់ / បើកបរទៅ,,
d29_11,29,vocab,場合,ばあい,,ករណី,,
d29_12,29,vocab,徐行,じょこう,,ការបើកបរយឺតៗ,,
d29_13,29,vocab,急,きゅう,,ភ្លាមៗ / មួយរំពេច,,
d29_14,29,vocab,保てる,たもてる,,អាចរក្សាបាន,,
d29_15,29,vocab,以上,いじょう,,ចាប់ពី...ឡើងទៅ,,
d29_16,29,vocab,必要,ひつよう,,ចាំបាច់,,
d29_17,29,vocab,横断歩道,おうだんほどう,,ផ្លូវថ្មើរជើងឆ្លងកាត់ផ្លូវ (ផ្លូវសេះបង្កង់),,
d29_18,29,vocab,接近,せっきん,,ការខិតជិត,,
d29_19,29,vocab,注意点,ちゅういてん,,ចំណុចដែលត្រូវយកចិត្តទុកដាក់,,
d29_20,29,vocab,信号機,しんごうき,,ភ្លើងសញ្ញាចរាចរណ៍,,
d29_21,29,vocab,守りましょう,まもりましょう,,សូមគោរព / សូមធ្វើតាម,,
d29_22,29,vocab,明らか,あきらか,,ច្បាស់លាស់ / ជាក់ស្តែង,,
d29_23,29,vocab,進む,すすむ,,ដំណើរទៅមុខ,,
d29_24,29,vocab,手前,てまえ,,ចម្ងាយមុននឹងដល់...,,
d29_25,29,vocab,停止線,ていしせん,,បន្ទាត់ឈប់,,
d29_26,29,vocab,停止,ていし,,ការឈប់,,
d29_27,29,vocab,速度,そくど,,ល្បឿន,,
d29_28,29,vocab,落として,おとして,,បន្ថយ (ល្បឿន),,
d29_29,29,vocab,進行,しんこう,,ការបន្តដំណើរទៅមុខ,,
d29_30,29,grammar,〜だけ,,វេយ្យាករណ៍,គ្រាន់តែ...ប៉ុណ្ណោះ,,
d29_31,29,grammar,〜につながります,,វេយ្យាករណ៍,នាំទៅរក... / ផ្សារភ្ជាប់ទៅនឹង... (បង្ហាញពីលទ្ធផលអាក្រក់ដូចជា 事故につながります),,
d29_32,29,grammar,〜か、〜場合は,,វេយ្យាករណ៍,បើសិនជា... ឬបើសិនជា...,,
d29_33,29,grammar,〜ましょう,,វេយ្យាករណ៍,តោះ... / សូមធ្វើ... (ទម្រង់ណែនាំ ឬបបួល),,
d29_34,29,grammar,〜よう,,វេយ្យាករណ៍,ដើម្បីឱ្យ... / ក្នុងគោលបំណងឱ្យ...,,
d29_35,29,grammar,〜てから,,វេយ្យាករណ៍,បន្ទាប់ពី... (បន្ទាប់ពីឆ្លងកាត់...),,
d29_36,29,grammar,〜ことができます,,វេយ្យាករណ៍,អាចធ្វើ... បាន (ទម្រង់បង្ហាញពីការអនុញ្ញាត),,
d29_37,29,grammar,〜,,វេយ្យាករណ៍,សូមព្យាយាម... / សូមយកចិត្តទុកដាក់... (ទម្រង់ណែនាំឱ្យអនុវត្ត),,
d30_01,30,vocab,歩行者,ほこうしゃ,,អ្នកថ្មើរជើង,,
d30_02,30,vocab,自転車,じてんしゃ,,កង់,,
d30_03,30,vocab,横断,おうだん,,ការឆ្លងកាត់,,
d30_04,30,vocab,横断歩道,おうだんほどう,,ផ្លូវថ្មើរជើងឆ្លងកាត់ (ផ្លូវសេះបង្កង់),,
d30_05,30,vocab,手前,てまえ,,ចម្ងាយមុននឹងដល់...,,
d30_06,30,vocab,一時停止,いちじていし,,ការឈប់មួយភ្លែត,,
d30_07,30,vocab,通行,つうこう,,ការធ្វើចរាចរណ៍ / ការឆ្លងកាត់,,
d30_08,30,vocab,妨げる,さまたげる,,រំខាន / រារាំង,,
d30_09,30,vocab,直前,ちょくぜん,,ភ្លាមៗមុនពេលដល់,,
d30_10,30,vocab,車,くるま,,រថយន្ត,,
d30_11,30,vocab,停止,ていし,,ការឈប់,,
d30_12,30,vocab,前方,ぜんぽう,,ផ្នែកខាងមុខ,,
d30_13,30,vocab,安全確認,あんぜんかくにん,,ការពិនិត្យសុវត្ថិភាព,,
d30_14,30,vocab,自転車横断帯,じてんしゃおうだんたい,,ផ្លូវសម្រាប់កង់ឆ្លងកាត់,,
d30_15,30,vocab,接近,せっきん,,ការខិតជិត,,
d30_16,30,vocab,同様,どうよう,,ដូចគ្នា,,
d30_17,30,vocab,幼児,ようじ,,កុមារតូចៗ,,
d30_18,30,vocab,高齢者,こうれいしゃ,,មនុស្សចាស់,,
d30_19,30,vocab,保護,ほご,,ការការពារ / ការថែរក្សា,,
d30_20,30,vocab,徐行,じょこう,,ការបើកបរយឺតៗ,,
d30_21,30,vocab,高齢,こうれい,,វ័យចំណាស់,,
d30_22,30,vocab,保護者,ほごしゃ,,អាណាព្យាបាល,,
d30_23,30,vocab,付き添わない,つきそわない,,ដែលគ្មានអ្នកអមដំណើរ,,
d30_24,30,vocab,児童,じどう,,កុមារ / សិស្សសាលាបឋមសិក្សា,,
d30_25,30,vocab,身体障害者用,しんたいしょうがいしゃよう,,សម្រាប់ជនពិការ,,
d30_26,30,vocab,車いす,くるまいす,,រទេះរុញ (សម្រាប់ជនពិការ),,
d30_27,30,vocab,身体,しんたい,,រាងកាយ,,
d30_28,30,vocab,障害,しょうがい,,ពិការភាព,,
d30_29,30,vocab,支障,ししょう,,ការរំខាន / ឧបសគ្គ (支障がある = មានការលំបាកក្នុងការឆ្លងកាត់),,
d30_30,30,grammar,〜しようとしているときは,,វេយ្យាករណ៍,នៅពេលដែលកំពុងព្យាយាមឆ្លងកាត់...,,
d30_31,30,grammar,〜ないようにします,,វេយ្យាករណ៍,ព្យាយាមកុំឱ្យ... / ធ្វើឱ្យប្រាកដថានឹងមិនឱ្យ... (ទម្រង់សន្យា ឬតាំងចិត្តថានឹងប្រយ័ត្ន),,
d30_32,30,grammar,〜ときは、〜か、〜をして,,វេយ្យាករណ៍,នៅពេលដែល... ត្រូវធ្វើ... ឬធ្វើ... (ទម្រង់ណែនាំឱ្យជ្រើសរើសសកម្មភាពណាមួយ),,
d30_33,30,grammar,〜に掲,,វេយ្យាករណ៍,ដែលត្រូវបានលើកឡើងខាងក្រោមនេះ (ប្រើក្នុងលិខិតបទដ្ឋាន),,
d31_01,31,vocab,人,ひと,,មនុស្ស,,
d31_02,31,vocab,妊婦,にんぷ,,ស្ត្រីមានផ្ទៃពោះ,,
d31_03,31,vocab,白,しろ,,ពណ៌ស,,
d31_04,31,vocab,黄色,きいろ,,ពណ៌លឿង,,
d31_05,31,vocab,つえ,,,ឈើច្រត់,,
d31_06,31,vocab,目,め,,ភ្នែក,,
d31_07,31,vocab,見えない,みえない,,មើលមិនឃើញ (ពិការភ្នែក),,
d31_08,31,vocab,盲導犬,もうどうけん,,ឆ្កែនាំផ្លូវ (សម្រាប់អ្នកពិការភ្នែក),,
d31_09,31,vocab,耳,みみ,,ត្រចៀក,,
d31_10,31,vocab,聞,き,,មិនឮ (ពិការត្រចៀក),,
d31_11,31,vocab,身体,しんたい,,រាងកាយ,,
d31_12,31,vocab,障害,しょうがい,,ពិការភាព,,
d31_13,31,vocab,自転車,じてんしゃ,,កង់,,
d31_14,31,vocab,保護,ほご,,ការការពារ / ការថែរក្សា,,
d31_15,31,vocab,車,くるま,,រថយន្ត / យានយន្ត,,
d31_16,31,vocab,一種,いっしゅ,,ប្រភេទមួយ,,
d31_17,31,vocab,原則,げんそく,,គោលការណ៍ / ច្បាប់ទូទៅ,,
d31_18,31,vocab,車道,しゃどう,,ផ្លូវសម្រាប់រថយន្តបើកបរ (ផ្លូវកណ្តាល),,
d31_19,31,vocab,通行,つうこう,,ការធ្វើចរាចរណ៍ / ការបើកបរបញ្ជូន,,
d31_20,31,vocab,不安定,ふあんてい,,មិននឹងន / មិនស្ថិតស្ថេរ,,
d31_21,31,vocab,自動車,じどうしゃ,,រថយន្ត,,
d31_22,31,vocab,運転者,うんてんしゃ,,អ្នកបើកបរ,,
d31_23,31,vocab,体,からだ,,រាងកាយ,,
d31_24,31,vocab,守,まも,,មិនត្រូវបានការពារ,,
d31_25,31,vocab,安全,あんぜん,,សុវត្ថិភាព,,
d31_26,31,vocab,十分,じゅうぶん,,គ្រប់គ្រាន់,,
d31_27,31,vocab,配慮,はいりょ,,ការយកចិត្តទុកដាក់ / ការគិតគូរ,,
d31_28,31,vocab,歩道,ほどう,,ផ្លូវថ្មើរជើង,,
d31_29,31,vocab,横切,よこぎ,,នៅពេលឆ្លងកាត់,,
d31_30,31,vocab,お客様,きゃくさま,,អតិថិជន,,
d31_31,31,vocab,構内,こうない,,បរិវេណ / ក្នុងកន្លែង (ក្រុមហ៊ុន ឬរោងចក្រ),,
d31_32,31,vocab,営業所,えいぎょうしょ,,ការិយាល័យអាជីវកម្ម / សាខា,,
d31_33,31,vocab,出入,でい,,ការចេញចូល,,
d31_34,31,vocab,路側帯,ろそくたい,,គែមផ្លូវ / ចិញ្ចើមផ្លូវ,,
d31_35,31,vocab,場合,ばあい,,ករណី,,
d31_36,31,vocab,手前,てまえ,,ចម្ងាយមុននឹងដល់...,,
d31_37,31,vocab,一時停止,いちじていし,,ការឈប់មួយភ្លែត,,
d31_38,31,grammar,〜の一種,,វេយ្យាករណ៍,គឺជាប្រភេទមួយនៃ... ហើយ... (ប្រើសម្រាប់ពន្យល់ចំណាត់ថ្នាក់),,
d31_39,31,grammar,〜とされています,,វេយ្យាករណ៍,ត្រូវបានគេចាត់ទុកថាជា... / ត្រូវបានកំណត់ថាជា...,,
d31_40,31,grammar,〜のように...されていません,,វេយ្យាករណ៍,មិនដូចជា... ដែលត្រូវបាន... (ទម្រង់ប្រៀបធៀបដើម្បីបង្ហាញពីភាពងាយរងគ្រោះ),,
d31_41,31,grammar,〜しましょう,,វេយ្យាករណ៍,សូមធ្វើ... / គួរតែធ្វើ... (ទម្រង់ណែនាំឱ្យយកចិត្តទុកដាក់),,
d31_42,31,grammar,〜なければいけません,,វេយ្យាករណ៍,ត្រូវតែធ្វើ... (ទម្រង់បង្ហាញពីកាតព្វកិច្ចដែលមិនអាចខ្វះបាន),,
d32_01,32,vocab,路線バス,ろせんバス,,រថយន្តក្រុងដឹកអ្នកដំណើរ (តាមខ្សែបន្ទាត់កំណត់),,
d32_02,32,vocab,保護,ほご,,ការការពារ / ការថែរក្សា,,
d32_03,32,vocab,道路,どうろ,,ផ្លូវ,,
d32_04,32,vocab,多,おお,,ច្រើន,,
d32_05,32,vocab,決,き,,ដែលបានកំណត់ទុក,,
d32_06,32,vocab,運行,うんこう,,ការបើកបរដំណើរការ,,
d32_07,32,vocab,お客,おきゃく,,អតិថិជន / អ្នកដំណើរ,,
d32_08,32,vocab,乗,の,,ការឱ្យជិះ / ការលើកដាក់,,
d32_09,32,vocab,降,お,,ការឱ្យចុះ / ការទម្លាក់ចុះ,,
d32_10,32,vocab,上,じょう,,លើ,,
d32_11,32,vocab,停留所,ていりゅうじょ,,ចំណតរថយន្តក្រុង,,
d32_12,32,vocab,乗,の,,ការឡើងចុះ,,
d32_13,32,vocab,場所,ばしょ,,កន្លែង,,
d32_14,32,vocab,合図,あいず,,ការផ្ដល់សញ្ញា (ភ្លើងស៊ីញ៉ូ),,
d32_15,32,vocab,出,だ,,បញ្ចេញ / បង្ហាញ,,
d32_16,32,vocab,停車,ていしゃ,,ការឈប់រថយន្ត,,
d32_17,32,vocab,安全,あんぜん,,សុវត្ថិភាព,,
d32_18,32,vocab,十分,じゅうぶん,,គ្រប់គ្រាន់,,
d32_19,32,vocab,配慮,はいりょ,,ការយកចិត្តទុកដាក់ / ការគិតគូរ,,
d32_20,32,vocab,必要,ひつよう,,ចាំបាច់,,
d32_21,32,vocab,発進,はっしん,,ការចេញដំណើរ,,
d32_22,32,vocab,急,きゅう,,ការហ្វ្រាំងឈប់បន្ទាន់,,
d32_23,32,vocab,避,さ,,ការគេច / ការជៀសវាង,,
d32_24,32,vocab,場合,ばあい,,ករណី,,
d32_25,32,vocab,除,のぞ,,លើកលែងតែ,,
